f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
5.888436550000000214e-01,8.915855260000000726e+00,2.944927419999999962e+00,-3.279330449999999786e+01,-3.561672759999999727e+01,-4.253644489999999934e+01
6.025595860000000359e-01,8.916084059999999312e+00,2.945169169999999781e+00,-3.277207889999999679e+01,-3.560505390000000148e+01,-4.244239890000000059e+01
6.165950019999999476e-01,8.916300359999999259e+00,2.945398780000000105e+00,-3.274998360000000019e+01,-3.559287820000000124e+01,-4.234607890000000197e+01
6.309573440000000311e-01,8.916504599999999670e+00,2.945616719999999855e+00,-3.272698570000000018e+01,-3.558017910000000228e+01,-4.224747969999999953e+01
6.456542290000000239e-01,8.916697210000000595e+00,2.945823449999999788e+00,-3.270305189999999840e+01,-3.556693450000000212e+01,-4.214659840000000202e+01
6.606934479999999610e-01,8.916878589999999605e+00,2.946019399999999955e+00,-3.267814779999999786e+01,-3.555312159999999722e+01,-4.204343480000000000e+01
6.760829750000000304e-01,8.917049119999999718e+00,2.946204960000000206e+00,-3.265223850000000283e+01,-3.553871670000000194e+01,-4.193799109999999786e+01
6.918309710000000168e-01,8.917209149999999696e+00,2.946380539999999826e+00,-3.262528830000000113e+01,-3.552369550000000231e+01,-4.183027189999999962e+01
7.079457839999999669e-01,8.917359019999999248e+00,2.946546500000000179e+00,-3.259726090000000198e+01,-3.550803290000000345e+01,-4.172028439999999705e+01
7.244359599999999899e-01,8.917499039999999155e+00,2.946703180000000089e+00,-3.256811929999999933e+01,-3.549170279999999877e+01,-4.160803779999999819e+01
7.413102409999999809e-01,8.917629500000000320e+00,2.946850899999999829e+00,-3.253782580000000024e+01,-3.547467859999999718e+01,-4.149354420000000232e+01
7.585775750000000039e-01,8.917750670000000213e+00,2.946989990000000059e+00,-3.250634230000000002e+01,-3.545693289999999820e+01,-4.137681769999999659e+01
7.762471170000000420e-01,8.917862799999999979e+00,2.947120729999999966e+00,-3.247362989999999883e+01,-3.543843720000000275e+01,-4.125787460000000095e+01
7.943282350000000491e-01,8.917966129999999936e+00,2.947243390000000129e+00,-3.243964950000000158e+01,-3.541916259999999994e+01,-4.113673359999999946e+01
8.128305160000000029e-01,8.918060880000000523e+00,2.947358229999999857e+00,-3.240436129999999793e+01,-3.539907900000000041e+01,-4.101341519999999718e+01
8.317637709999999851e-01,8.918147239999999698e+00,2.947465489999999910e+00,-3.236772539999999765e+01,-3.537815580000000182e+01,-4.088794219999999768e+01
