f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
2.454708919999999961e-01,8.218216460000000723e+00,2.242628390000000138e+00,-3.864492609999999928e+01,-4.392952720000000255e+01,-3.101181330000000003e+01
2.511886429999999892e-01,8.219490329999999290e+00,2.243916430000000073e+00,-3.863252700000000317e+01,-4.391780109999999837e+01,-3.101087460000000107e+01
2.570395779999999908e-01,8.220708659999999668e+00,2.245148439999999912e+00,-3.861975819999999970e+01,-4.390572310000000300e+01,-3.100992349999999931e+01
2.630267989999999778e-01,8.221873730000000435e+00,2.246326750000000150e+00,-3.860659650000000198e+01,-4.389327109999999976e+01,-3.100895840000000092e+01
2.691534800000000005e-01,8.222987789999999464e+00,2.247453609999999991e+00,-3.859301820000000305e+01,-4.388042260000000283e+01,-3.100797749999999908e+01
2.754228699999999863e-01,8.224052950000000806e+00,2.248531170000000134e+00,-3.857899919999999838e+01,-4.386715439999999688e+01,-3.100697890000000001e+01
2.818382930000000175e-01,8.225071259999999995e+00,2.249561499999999992e+00,-3.856451460000000253e+01,-4.385344289999999745e+01,-3.100596080000000043e+01
2.884031499999999970e-01,8.226044699999999210e+00,2.250546599999999842e+00,-3.854953900000000289e+01,-4.383926369999999650e+01,-3.100492110000000068e+01
2.951209229999999795e-01,8.226975140000000408e+00,2.251488360000000188e+00,-3.853404629999999997e+01,-4.382459190000000149e+01,-3.100385789999999986e+01
3.019951719999999784e-01,8.227864399999999634e+00,2.252388639999999942e+00,-3.851800990000000269e+01,-4.380940199999999862e+01,-3.100276909999999830e+01
3.090295430000000176e-01,8.228714220000000523e+00,2.253249180000000074e+00,-3.850140240000000347e+01,-4.379366770000000031e+01,-3.100165249999999872e+01
3.162277660000000212e-01,8.229526269999999144e+00,2.254071670000000083e+00,-3.848419580000000195e+01,-4.377736219999999889e+01,-3.100050590000000028e+01
3.235936569999999790e-01,8.230302139999999156e+00,2.254857739999999833e+00,-3.846636130000000264e+01,-4.376045799999999986e+01,-3.099932700000000096e+01
3.311311209999999727e-01,8.231043370000000081e+00,2.255608930000000178e+00,-3.844786950000000303e+01,-4.374292679999999933e+01,-3.099811359999999993e+01
3.388441560000000075e-01,8.231751420000000152e+00,2.256326749999999937e+00,-3.842869040000000069e+01,-4.372473959999999948e+01,-3.099686300000000116e+01
3.467368499999999854e-01,8.232427700000000570e+00,2.257012599999999924e+00,-3.840879309999999691e+01,-4.370586670000000140e+01,-3.099557289999999909e+01
3.548133889999999790e-01,8.233073570000000174e+00,2.257667860000000193e+00,-3.838814620000000133e+01,-4.368627790000000033e+01,-3.099424050000000008e+01
3.630780550000000106e-01,8.233690299999999240e+00,2.258293839999999886e+00,-3.836671719999999652e+01,-4.366594189999999998e+01,-3.099286319999999861e+01
3.715352290000000224e-01,8.234279150000000769e+00,2.258891799999999783e+00,-3.834447329999999710e+01,-4.364482689999999820e+01,-3.099143820000000105e+01
3.801893960000000128e-01,8.234841290000000313e+00,2.259462940000000142e+00,-3.832138069999999885e+01,-4.362290039999999891e+01,-3.098996250000000074e+01
3.890451449999999811e-01,8.235377850000000777e+00,2.260008399999999806e+00,-3.829740509999999887e+01,-4.360012900000000258e+01,-3.098843319999999935e+01
3.981071709999999819e-01,8.235889909999999148e+00,2.260529290000000024e+00,-3.827251139999999907e+01,-4.357647879999999674e+01,-3.098684700000000092e+01
4.073802779999999846e-01,8.236378520000000591e+00,2.261026660000000188e+00,-3.824666369999999915e+01,-4.355191500000000104e+01,-3.098520089999999882e+01
4.168693829999999823e-01,8.236844669999999979e+00,2.261501529999999871e+00,-3.821982570000000123e+01,-4.352640209999999854e+01,-3.098349130000000073e+01
4.265795190000000181e-01,8.237289289999999653e+00,2.261954849999999961e+00,-3.819196019999999692e+01,-4.349990420000000313e+01,-3.098171479999999889e+01
4.365158319999999925e-01,8.237713299999999350e+00,2.262387550000000136e+00,-3.816302950000000038e+01,-4.347238430000000164e+01,-3.097986769999999979e+01
