f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
6.025595860000000359e-01,8.246193379999999351e+00,2.270078890000000182e+00,-2.757189229999999824e+01,-2.874428590000000128e+01,-4.307512249999999909e+01
6.165950019999999476e-01,8.246422210000000419e+00,2.270319139999999791e+00,-2.756685450000000159e+01,-2.874265460000000161e+01,-4.299567809999999923e+01
6.309573440000000311e-01,8.246638920000000539e+00,2.270547590000000060e+00,-2.756159570000000159e+01,-2.874095309999999870e+01,-4.291403919999999772e+01
6.456542290000000239e-01,8.246843959999999640e+00,2.270764709999999909e+00,-2.755610550000000103e+01,-2.873917780000000022e+01,-4.283018599999999765e+01
6.606934479999999610e-01,8.247037759999999551e+00,2.270970970000000033e+00,-2.755037319999999923e+01,-2.873732509999999962e+01,-4.274410079999999823e+01
6.760829750000000304e-01,8.247220730000000444e+00,2.271166780000000163e+00,-2.754438770000000147e+01,-2.873539119999999869e+01,-4.265576829999999831e+01
6.918309710000000168e-01,8.247393239999999182e+00,2.271352550000000026e+00,-2.753813729999999893e+01,-2.873337199999999925e+01,-4.256517529999999994e+01
7.079457839999999669e-01,8.247555650000000682e+00,2.271528679999999856e+00,-2.753161000000000058e+01,-2.873126339999999956e+01,-4.247231109999999887e+01
7.244359599999999899e-01,8.247708299999999326e+00,2.271695520000000190e+00,-2.752479329999999891e+01,-2.872906109999999913e+01,-4.237716739999999760e+01
7.413102409999999809e-01,8.247851519999999326e+00,2.271853440000000113e+00,-2.751767410000000069e+01,-2.872676059999999865e+01,-4.227973829999999822e+01
7.585775750000000039e-01,8.247985599999999806e+00,2.272002759999999899e+00,-2.751023890000000094e+01,-2.872435709999999887e+01,-4.218002039999999653e+01
7.762471170000000420e-01,8.248110810000000015e+00,2.272143779999999946e+00,-2.750247350000000068e+01,-2.872184569999999937e+01,-4.207801260000000099e+01
7.943282350000000491e-01,8.248227430000000027e+00,2.272276820000000086e+00,-2.749436340000000101e+01,-2.871922139999999857e+01,-4.197371650000000187e+01
8.128305160000000029e-01,8.248335689999999332e+00,2.272402130000000131e+00,-2.748589339999999837e+01,-2.871647859999999852e+01,-4.186713579999999979e+01
8.317637709999999851e-01,8.248435819999999197e+00,2.272520000000000095e+00,-2.747704780000000113e+01,-2.871361190000000008e+01,-4.175827710000000081e+01
8.511380379999999857e-01,8.248528040000000061e+00,2.272630659999999914e+00,-2.746781000000000006e+01,-2.871061539999999823e+01,-4.164714910000000003e+01
8.709635900000000097e-01,8.248612530000000831e+00,2.272734349999999903e+00,-2.745816329999999894e+01,-2.870748310000000103e+01,-4.153376300000000043e+01
8.912509379999999926e-01,8.248689470000000412e+00,2.272831280000000120e+00,-2.744808989999999937e+01,-2.870420850000000002e+01,-4.141813210000000112e+01
9.120108390000000176e-01,8.248759019999999609e+00,2.272921660000000177e+00,-2.743757159999999828e+01,-2.870078519999999855e+01,-4.130027220000000199e+01
9.332543009999999528e-01,8.248821339999999225e+00,2.273005679999999806e+00,-2.742658949999999862e+01,-2.869720620000000011e+01,-4.118020119999999906e+01
9.549925860000000322e-01,8.248876539999999480e+00,2.273083510000000196e+00,-2.741512399999999872e+01,-2.869346420000000109e+01,-4.105793930000000103e+01
9.772372209999999892e-01,8.248924739999999645e+00,2.273155319999999868e+00,-2.740315479999999937e+01,-2.868955190000000144e+01,-4.093350829999999974e+01
1.000000000000000000e+00,8.248966049999999939e+00,2.273221260000000132e+00,-2.739066079999999914e+01,-2.868546140000000122e+01,-4.080693250000000205e+01
1.023292990000000069e+00,8.249000549999999876e+00,2.273281460000000198e+00,-2.737762030000000024e+01,-2.868118450000000053e+01,-4.067823760000000277e+01
1.047128550000000047e+00,8.249028320000000747e+00,2.273336070000000042e+00,-2.736401090000000025e+01,-2.867671280000000067e+01,-4.054745139999999992e+01
1.071519310000000003e+00,8.249049409999999583e+00,2.273385180000000005e+00,-2.734980930000000043e+01,-2.867203729999999950e+01,-4.041460310000000078e+01
1.096478199999999958e+00,8.249063870000000520e+00,2.273428899999999864e+00,-2.733499150000000100e+01,-2.866714879999999965e+01,-4.027972359999999696e+01
1.122018449999999889e+00,8.249071719999999885e+00,2.273467339999999837e+00,-2.731953269999999989e+01,-2.866203780000000023e+01,-4.014284519999999645e+01
1.148153619999999986e+00,8.249072990000000161e+00,2.273500560000000004e+00,-2.730340729999999994e+01,-2.865669420000000045e+01,-4.000400160000000227e+01
1.174897550000000068e+00,8.249067679999999569e+00,2.273528629999999939e+00,-2.728658910000000049e+01,-2.865110759999999956e+01,-3.986322739999999953e+01
1.202264430000000051e+00,8.249055770000000010e+00,2.273551630000000046e+00,-2.726905079999999870e+01,-2.864526700000000048e+01,-3.972055869999999800e+01
1.230268769999999900e+00,8.249037239999999827e+00,2.273569590000000140e+00,-2.725076449999999895e+01,-2.863916120000000021e+01,-3.957603240000000255e+01
1.258925410000000022e+00,8.249012060000000091e+00,2.273582559999999919e+00,-2.723170139999999861e+01,-2.863277839999999941e+01,-3.942968630000000019e+01
1.288249549999999966e+00,8.248980169999999390e+00,2.273590560000000149e+00,-2.721183200000000113e+01,-2.862610630000000000e+01,-3.928155879999999911e+01
1.318256740000000038e+00,8.248941489999999988e+00,2.273593609999999821e+00,-2.719112600000000057e+01,-2.861913210000000163e+01,-3.913168910000000267e+01
1.348962879999999975e+00,8.248895960000000471e+00,2.273591720000000205e+00,-2.716955199999999948e+01,-2.861184270000000041e+01,-3.898011699999999990e+01
1.380384260000000030e+00,8.248843479999999673e+00,2.273584880000000030e+00,-2.714707819999999927e+01,-2.860422399999999854e+01,-3.882688259999999758e+01
1.412537539999999980e+00,8.248783939999999149e+00,2.273573090000000185e+00,-2.712367190000000150e+01,-2.859626189999999823e+01,-3.867202629999999886e+01
1.445439769999999902e+00,8.248717199999999750e+00,2.273556319999999964e+00,-2.709929950000000076e+01,-2.858794139999999828e+01,-3.851558889999999735e+01
1.479108389999999940e+00,8.248643140000000429e+00,2.273534530000000053e+00,-2.707392679999999885e+01,-2.857924699999999874e+01,-3.835761109999999974e+01
1.513561249999999969e+00,8.248561600000000382e+00,2.273507679999999809e+00,-2.704751879999999886e+01,-2.857016259999999974e+01,-3.819813380000000080e+01
1.548816619999999977e+00,8.248472400000000704e+00,2.273475719999999978e+00,-2.702003990000000044e+01,-2.856067159999999916e+01,-3.803719780000000128e+01
1.584893190000000063e+00,8.248375369999999762e+00,2.273438580000000098e+00,-2.699145370000000099e+01,-2.855075640000000092e+01,-3.787484390000000190e+01
