f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
9.120108390000000176e-01,8.204341489999999126e+00,2.231959810000000211e+00,-3.236360429999999866e+01,-3.519818279999999788e+01,-2.734971690000000066e+01
9.332543009999999528e-01,8.204402729999999977e+00,2.232042030000000121e+00,-3.232991309999999885e+01,-3.517987740000000230e+01,-2.734633249999999904e+01
9.549925860000000322e-01,8.204457090000000008e+00,2.232118269999999960e+00,-3.229491989999999646e+01,-3.516079719999999753e+01,-2.734279330000000030e+01
9.772372209999999892e-01,8.204504699999999318e+00,2.232188690000000086e+00,-3.225858480000000128e+01,-3.514091280000000239e+01,-2.733909230000000079e+01
1.000000000000000000e+00,8.204545650000000023e+00,2.232253420000000155e+00,-3.222086759999999828e+01,-3.512019360000000034e+01,-2.733522200000000169e+01
1.023292990000000069e+00,8.204580030000000690e+00,2.232312620000000081e+00,-3.218172770000000327e+01,-3.509860820000000103e+01,-2.733117479999999944e+01
1.047128550000000047e+00,8.204607920000000831e+00,2.232366410000000023e+00,-3.214112459999999771e+01,-3.507612470000000116e+01,-2.732694250000000125e+01
1.071519310000000003e+00,8.204629360000000204e+00,2.232414900000000202e+00,-3.209901719999999870e+01,-3.505271030000000110e+01,-2.732251690000000011e+01
1.096478199999999958e+00,8.204644410000000221e+00,2.232458180000000070e+00,-3.205536490000000072e+01,-3.502833119999999667e+01,-2.731788909999999859e+01
1.122018449999999889e+00,8.204653099999999810e+00,2.232496359999999846e+00,-3.201012670000000071e+01,-3.500295309999999915e+01,-2.731305000000000049e+01
1.148153619999999986e+00,8.204655450000000627e+00,2.232529509999999995e+00,-3.196326189999999912e+01,-3.497654099999999744e+01,-2.730799000000000021e+01
1.174897550000000068e+00,8.204651450000000068e+00,2.232557710000000029e+00,-3.191473020000000105e+01,-3.494905899999999832e+01,-2.730269940000000162e+01
1.202264430000000051e+00,8.204641110000000737e+00,2.232581010000000088e+00,-3.186449139999999858e+01,-3.492047060000000158e+01,-2.729716769999999926e+01
1.230268769999999900e+00,8.204624400000000151e+00,2.232599469999999808e+00,-3.181250569999999911e+01,-3.489073869999999999e+01,-2.729138430000000071e+01
1.258925410000000022e+00,8.204601289999999381e+00,2.232613119999999896e+00,-3.175873410000000163e+01,-3.485982560000000063e+01,-2.728533789999999826e+01
1.288249549999999966e+00,8.204571720000000568e+00,2.232621990000000167e+00,-3.170313799999999915e+01,-3.482769290000000240e+01,-2.727901689999999846e+01
1.318256740000000038e+00,8.204535639999999574e+00,2.232626100000000058e+00,-3.164567960000000113e+01,-3.479430190000000067e+01,-2.727240919999999846e+01
1.348962879999999975e+00,8.204492970000000440e+00,2.232625469999999890e+00,-3.158632210000000029e+01,-3.475961319999999688e+01,-2.726550209999999907e+01
1.380384260000000030e+00,8.204443619999999271e+00,2.232620079999999785e+00,-3.152502959999999987e+01,-3.472358710000000315e+01,-2.725828249999999997e+01
1.412537539999999980e+00,8.204387499999999278e+00,2.232609940000000126e+00,-3.146176720000000060e+01,-3.468618359999999967e+01,-2.725073689999999971e+01
1.445439769999999902e+00,8.204324469999999536e+00,2.232595020000000208e+00,-3.139650139999999823e+01,-3.464736229999999750e+01,-2.724285090000000054e+01
1.479108389999999940e+00,8.204254410000000775e+00,2.232575300000000151e+00,-3.132919989999999899e+01,-3.460708269999999942e+01,-2.723460999999999999e+01
1.513561249999999969e+00,8.204177169999999464e+00,2.232550719999999878e+00,-3.125983180000000061e+01,-3.456530399999999759e+01,-2.722599870000000166e+01
1.548816619999999977e+00,8.204092599999999180e+00,2.232521250000000013e+00,-3.118836789999999937e+01,-3.452198539999999838e+01,-2.721700119999999856e+01
1.584893190000000063e+00,8.204000510000000190e+00,2.232486820000000094e+00,-3.111478059999999957e+01,-3.447708620000000224e+01,-2.720760100000000037e+01
1.621810100000000032e+00,8.203900709999999208e+00,2.232447360000000103e+00,-3.103904400000000052e+01,-3.443056579999999656e+01,-2.719778099999999910e+01
1.659586910000000026e+00,8.203792999999999225e+00,2.232402790000000081e+00,-3.096113409999999888e+01,-3.438238359999999716e+01,-2.718752329999999873e+01
1.698243649999999993e+00,8.203677139999999923e+00,2.232353020000000132e+00,-3.088102879999999928e+01,-3.433249969999999962e+01,-2.717680969999999974e+01
1.737800830000000074e+00,8.203552910000000864e+00,2.232297949999999975e+00,-3.079870820000000009e+01,-3.428087430000000069e+01,-2.716562100000000157e+01
