 4.07380278e+08  2.88941679e+00  4.07380278e+08  2.88941684e+00  4.07380278e+08 -1.79800991e+02  4.07380278e+08  1.96760787e-01  4.07380278e+08 -9.12577452e+01  4.07380278e+08  2.88941681e+00 
 4.16869383e+08  2.88993081e+00  4.16869383e+08  2.88993079e+00  4.16869383e+08 -1.79838099e+02  4.16869383e+08  1.59600520e-01  4.16869383e+08 -9.10571155e+01  4.16869383e+08  2.88993080e+00 
 4.26579519e+08  2.89042092e+00  4.26579519e+08  2.89042084e+00  4.26579519e+08 -1.79875147e+02  4.26579519e+08  1.22499079e-01  4.26579519e+08 -9.08565150e+01  4.26579519e+08  2.89042087e+00 
 4.36515832e+08  2.89088812e+00  4.36515832e+08  2.89088797e+00  4.36515832e+08 -1.79912153e+02  4.36515832e+08  8.54384978e-02  4.36515832e+08 -9.06559423e+01  4.36515832e+08  2.89088804e+00 
 4.46683592e+08  2.89133337e+00  4.46683592e+08  2.89133315e+00  4.46683592e+08 -1.79949134e+02  4.46683592e+08  4.84007219e-02  4.46683592e+08 -9.04553965e+01  4.46683592e+08  2.89133326e+00 
 4.57088190e+08  2.89175758e+00  4.57088190e+08  2.89175728e+00  4.57088190e+08 -1.79986110e+02  4.57088190e+08  1.13676042e-02  4.57088190e+08 -9.02548763e+01  4.57088190e+08  2.89175742e+00 
 4.67735141e+08  2.89216160e+00  4.67735141e+08  2.89216122e+00  4.67735141e+08  1.79976902e+02  4.67735141e+08 -2.56790967e-02  4.67735141e+08 -9.00543807e+01  4.67735141e+08  2.89216141e+00 
 4.78630092e+08  2.89254627e+00  4.78630092e+08  2.89254582e+00  4.78630092e+08  1.79939884e+02  4.78630092e+08 -6.27577200e-02  4.78630092e+08 -8.98539087e+01  4.78630092e+08  2.89254604e+00 
 4.89778819e+08  2.89291238e+00  4.89778819e+08  2.89291184e+00  4.89778819e+08  1.79902816e+02  4.89778819e+08 -9.98867069e-02  4.89778819e+08 -8.96534592e+01  4.89778819e+08  2.89291211e+00 
 5.01187234e+08  2.89326068e+00  5.01187234e+08  2.89326005e+00  5.01187234e+08  1.79865681e+02  5.01187234e+08 -1.37084604e-01  5.01187234e+08 -8.94530315e+01  5.01187234e+08  2.89326036e+00 
 5.12861384e+08  2.89359188e+00  5.12861384e+08  2.89359116e+00  5.12861384e+08  1.79828460e+02  5.12861384e+08 -1.74370070e-01  5.12861384e+08 -8.92526245e+01  5.12861384e+08  2.89359152e+00 
 5.24807460e+08  2.89390667e+00  5.24807460e+08  2.89390585e+00  5.24807460e+08  1.79791134e+02  5.24807460e+08 -2.11761877e-01  5.24807460e+08 -8.90522375e+01  5.24807460e+08  2.89390626e+00 
 5.37031796e+08  2.89420570e+00  5.37031796e+08  2.89420477e+00  5.37031796e+08  1.79753685e+02  5.37031796e+08 -2.49278921e-01  5.37031796e+08 -8.88518696e+01  5.37031796e+08  2.89420523e+00 
 5.49540874e+08  2.89448958e+00  5.49540874e+08  2.89448854e+00  5.49540874e+08  1.79716093e+02  5.49540874e+08 -2.86940221e-01  5.49540874e+08 -8.86515202e+01  5.49540874e+08  2.89448906e+00 
 5.62341325e+08  2.89475890e+00  5.62341325e+08  2.89475775e+00  5.62341325e+08  1.79678339e+02  5.62341325e+08 -3.24764933e-01  5.62341325e+08 -8.84511884e+01  5.62341325e+08  2.89475832e+00 
