 3.54813389e+08  2.21550761e+00  3.54813389e+08  2.21550702e+00  3.54813389e+08 -1.79477609e+02  3.54813389e+08  5.18228750e-01  3.54813389e+08 -8.65809419e+01  3.54813389e+08  2.21550731e+00 
 3.63078055e+08  2.21621087e+00  3.63078055e+08  2.21621021e+00  3.63078055e+08 -1.79514528e+02  3.63078055e+08  4.81212675e-01  3.63078055e+08 -8.63801790e+01  3.63078055e+08  2.21621053e+00 
 3.71535229e+08  2.21688241e+00  3.71535229e+08  2.21688165e+00  3.71535229e+08 -1.79551230e+02  3.71535229e+08  4.44411738e-01  3.71535229e+08 -8.61794506e+01  3.71535229e+08  2.21688202e+00 
 3.80189396e+08  2.21752355e+00  3.80189396e+08  2.21752271e+00  3.80189396e+08 -1.79587731e+02  3.80189396e+08  4.07809056e-01  3.80189396e+08 -8.59787552e+01  3.80189396e+08  2.21752312e+00 
 3.89045145e+08  2.21813560e+00  3.89045145e+08  2.21813467e+00  3.89045145e+08 -1.79624048e+02  3.89045145e+08  3.71387678e-01  3.89045145e+08 -8.57780915e+01  3.89045145e+08  2.21813513e+00 
 3.98107171e+08  2.21871979e+00  3.98107171e+08  2.21871876e+00  3.98107171e+08 -1.79660199e+02  3.98107171e+08  3.35130591e-01  3.98107171e+08 -8.55774581e+01  3.98107171e+08  2.21871927e+00 
 4.07380278e+08  2.21927730e+00  4.07380278e+08  2.21927616e+00  4.07380278e+08 -1.79696200e+02  4.07380278e+08  2.99020720e-01  4.07380278e+08 -8.53768537e+01  4.07380278e+08  2.21927672e+00 
 4.16869383e+08  2.21980926e+00  4.16869383e+08  2.21980801e+00  4.16869383e+08 -1.79732069e+02  4.16869383e+08  2.63040929e-01  4.16869383e+08 -8.51762772e+01  4.16869383e+08  2.21980863e+00 
 4.26579519e+08  2.22031674e+00  4.26579519e+08  2.22031539e+00  4.26579519e+08 -1.79767822e+02  4.26579519e+08  2.27174021e-01  4.26579519e+08 -8.49757273e+01  4.26579519e+08  2.22031606e+00 
 4.36515832e+08  2.22080079e+00  4.36515832e+08  2.22079932e+00  4.36515832e+08 -1.79803476e+02  4.36515832e+08  1.91402733e-01  4.36515832e+08 -8.47752029e+01  4.36515832e+08  2.22080005e+00 
