 1.28824955e+09  2.18399256e+00  1.28824955e+09  2.18395182e+00  1.28824955e+09  1.78385090e+02  1.28824955e+09 -1.64891175e+00  1.28824955e+09 -6.83686833e+01  1.28824955e+09  2.18397181e+00 
 1.31825674e+09  2.18395748e+00  1.31825674e+09  2.18391478e+00  1.31825674e+09  1.78334116e+02  1.31825674e+09 -1.70067818e+00  1.31825674e+09 -6.81687353e+01  1.31825674e+09  2.18393573e+00 
 1.34896288e+09  2.18391585e+00  1.34896288e+09  2.18387110e+00  1.34896288e+09  1.78282258e+02  1.34896288e+09 -1.75334595e+00  1.34896288e+09 -6.79687947e+01  1.34896288e+09  2.18389306e+00 
 1.38038426e+09  2.18386760e+00  1.38038426e+09  2.18382070e+00  1.38038426e+09  1.78229491e+02  1.38038426e+09 -1.80694283e+00  1.38038426e+09 -6.77688618e+01  1.38038426e+09  2.18384371e+00 
 1.41253754e+09  2.18381262e+00  1.41253754e+09  2.18376346e+00  1.41253754e+09  1.78175785e+02  1.41253754e+09 -1.86149710e+00  1.41253754e+09 -6.75689366e+01  1.41253754e+09  2.18378758e+00 
 1.44543977e+09  2.18375079e+00  1.44543977e+09  2.18369928e+00  1.44543977e+09  1.78121113e+02  1.44543977e+09 -1.91703755e+00  1.44543977e+09 -6.73690193e+01  1.44543977e+09  2.18372455e+00 
 1.47910839e+09  2.18368199e+00  1.47910839e+09  2.18362801e+00  1.47910839e+09  1.78065445e+02  1.47910839e+09 -1.97359347e+00  1.47910839e+09 -6.71691101e+01  1.47910839e+09  2.18365450e+00 
 1.51356125e+09  2.18360607e+00  1.51356125e+09  2.18354950e+00  1.51356125e+09  1.78008753e+02  1.51356125e+09 -2.03119469e+00  1.51356125e+09 -6.69692092e+01  1.51356125e+09  2.18357726e+00 
 1.54881662e+09  2.18352288e+00  1.54881662e+09  2.18346360e+00  1.54881662e+09  1.77951007e+02  1.54881662e+09 -2.08987159e+00  1.54881662e+09 -6.67693167e+01  1.54881662e+09  2.18349269e+00 
 1.58489319e+09  2.18343223e+00  1.58489319e+09  2.18337012e+00  1.58489319e+09  1.77892175e+02  1.58489319e+09 -2.14965512e+00  1.58489319e+09 -6.65694329e+01  1.58489319e+09  2.18340060e+00 
 1.62181010e+09  2.18333395e+00  1.62181010e+09  2.18326886e+00  1.62181010e+09  1.77832228e+02  1.62181010e+09 -2.21057680e+00  1.62181010e+09 -6.63695581e+01  1.62181010e+09  2.18330080e+00 
 1.65958691e+09  2.18322782e+00  1.65958691e+09  2.18315962e+00  1.65958691e+09  1.77771132e+02  1.65958691e+09 -2.27266876e+00  1.65958691e+09 -6.61696924e+01  1.65958691e+09  2.18319308e+00 
 1.69824365e+09  2.18311362e+00  1.69824365e+09  2.18304217e+00  1.69824365e+09  1.77708857e+02  1.69824365e+09 -2.33596373e+00  1.69824365e+09 -6.59698363e+01  1.69824365e+09  2.18307723e+00 
